Road Number,Class,Name,From (m),To (m),Length (m),Deport,Deport Code,EE,EE Code,CE,CE Code,Province,Prov Code
A0000,A,Kollupitiya - Sri Jayewardenepura,0,3570,3570,CMC,01110,Colombo,0111,Colombo,011,Western Province,01
A0000,A,Kollupitiya - Sri Jayewardenepura,3570,7092,3522,Nawala,01113,Colombo,0111,Colombo,011,Western Province,01
A0001,A,Colombo - Kandy,0,4700,4700,CMC,01110,Colombo,0111,Colombo,011,Western Province,01
A0001,A,Colombo - Kandy,4700,5860,1160,Orugodawatta,01114,Colombo,0111,Colombo,011,Western Province,01
A0001,A,Colombo - Kandy,5860,22580,16720,Kadawatha,01212,Gampaha,0121,Gampaha,012,Western Province,01
A0001,A,Colombo - Kandy,22580,33850,11270,Gampaha,01211,Gampaha,0121,Gampaha,012,Western Province,01
A0001,A,Colombo - Kandy,33850,44080,10230,Nittambuwa,01232,Nittambuwa,0123,Gampaha,012,Western Province,01
A0001,A,Colombo - Kandy,44080,55900,11820,Mirigama,01231,Nittambuwa,0123,Gampaha,012,Western Province,01
A0001,A,Colombo - Kandy,55900,66070,10170,Warakapola,09216,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0001,A,Colombo - Kandy,66070,73070,7000,Abanpitiya,09211,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0001,A,Colombo - Kandy,73070,81070,8000,Dewalegama,09212,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0001,A,Colombo - Kandy,81070,85075,4005,Rambukkana,09215,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0001,A,Colombo - Kandy,85075,98710,13635,Molagoda,09214,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0001,A,Colombo - Kandy,98710,109240,10530,Kadugannawa,02132,Kadugannawa,0213,Kandy,021,Central Province,02
A0001,A,Colombo - Kandy,109240,115613,6373,Gatambe,02112,Kandy,0211,Kandy,021,Central Province,02
A0002,A,Colombo - Galle - Hambantota - Wellawaya,0,8227,8227,CMC,01110,Colombo,0111,Colombo,011,Western Province,01
A0002,A,Colombo - Galle - Hambantota - Wellawaya,8227,19500,11273,Ratmalana,01115,Colombo,0111,Colombo,011,Western Province,01
A0002,A,Colombo - Galle - Hambantota - Wellawaya,19500,37080,17580,Panadura,01314,Kalutara,0131,Kalutara,013,Western Province,01
A0002,A,Colombo - Galle - Hambantota - Wellawaya,37080,61080,24000,Kalutara,01312,Kalutara,0131,Kalutara,013,Western Province,01
A0002,A,Colombo - Galle - Hambantota - Wellawaya,61080,86090,25010,Karandeniya,03112,Galle,0311,Galle,031,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,86090,98130,12040,Baddegama,03111,Galle,0311,Galle,031,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,98130,135260,37130,Nugaduwa,03113,Galle,0311,Galle,031,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,135260,158090,22830,Weligama,03212,Matara,0321,Matara,032,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,158090,185100,27010,Welewatta,03211,Matara,0321,Matara,032,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,185100,231120,46020,Tangalle,03311,Tangalle,0331,Hambantota,033,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,231120,258000,26880,Uda malala,03321,Hambantota,0332,Hambantota,033,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,258000,281940,23940,Weerawila,03322,Hambantota,0332,Hambantota,033,Southern Province,03
A0002,A,Colombo - Galle - Hambantota - Wellawaya,281940,318465,36525,Bodagama,08211,Monaragala,0821,Monaragala,082,UVA Province,08
A0003,A,Peliyagoda - Puttalam,0,2005,2005,Kadawatha,01212,Gampaha,0121,Gampaha,012,Western Province,01
A0003,A,Peliyagoda - Puttalam,2005,6940,4935,Wattala,01224,Negambo,0122,Gampaha,012,Western Province,01
A0003,A,Peliyagoda - Puttalam,6940,18330,11390,Ja-ela,01221,Negambo,0122,Gampaha,012,Western Province,01
A0003,A,Peliyagoda - Puttalam,18330,37900,19570,Negambo unit,01223,Negambo,0122,Gampaha,012,Western Province,01
A0003,A,Peliyagoda - Puttalam,37900,49990,12090,Haldaduwana,06212,Chilaw,0621,Chilaw,062,North Western Province,06
A0003,A,Peliyagoda - Puttalam,49990,65000,15010,Walahapitiya,06214,Chilaw,0621,Chilaw,062,North Western Province,06
A0003,A,Peliyagoda - Puttalam,65000,71015,6015,Kokkawila,06213,Chilaw,0621,Chilaw,062,North Western Province,06
A0003,A,Peliyagoda - Puttalam,71015,93825,22810,Chilaw,06211,Chilaw,0621,Chilaw,062,North Western Province,06
A0003,A,Peliyagoda - Puttalam,93825,105055,11230,Andigama,06222,Puttalam,0622,Chilaw,062,North Western Province,06
A0003,A,Peliyagoda - Puttalam,105055,122055,17000,Palawi,06225,Puttalam,0622,Chilaw,062,North Western Province,06
A0003,A,Peliyagoda - Puttalam,122055,127231,5176,Puttalam,06226,Puttalam,0622,Chilaw,062,North Western Province,06
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,0,9145,9145,CMC,01110,Colombo,0111,Colombo,011,Western Province,01
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,9145,18260,9115,Navinna,01112,Colombo,0111,Colombo,011,Western Province,01
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,18260,26250,7990,Homagama,01122,Avissawella,0112,Colombo,011,Western Province,01
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,26250,37280,11030,Galagedara,01121,Avissawella,0112,Colombo,011,Western Province,01
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,37280,61075,23795,Kaluaggala,01123,Avissawella,0112,Colombo,011,Western Province,01
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,61075,99385,38310,Parakaduwa,09114,Ratnapura,0911,Ratnapura,091,Sabaragamuwa Province,09
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,99385,105315,5930,Malwala,09113,Ratnapura,0911,Ratnapura,091,Sabaragamuwa Province,09
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,105315,130240,24925,Madampe,09122,Pelmadulla,0912,Ratnapura,091,Sabaragamuwa Province,09
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,130240,145200,14960,Horaketiya,09121,Pelmadulla,0912,Ratnapura,091,Sabaragamuwa Province,09
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,145200,167800,22600,Pagal owita,09124,Pelmadulla,0912,Ratnapura,091,Sabaragamuwa Province,09
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,167800,213815,46015,Ella,08111,Bandarawela,0811,Badulla,081,UVA Province,08
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,213815,259350,45535,Pelwatta,08212,Monaragala,0821,Monaragala,082,UVA Province,08
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,259350,293020,33670,Siyambalanduwa,08222,Bibile,0822,Monaragala,082,UVA Province,08
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,293020,335250,42230,Pottuvil,10212,Akkaraipattu,1021,Akkaraipattu,102,Add.P Akkaraipattu,10
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,335250,364060,28810,Thirukkovil,10213,Akkaraipattu,1021,Akkaraipattu,102,Add.P Akkaraipattu,10
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,364060,368000,3940,Akkaraipattu,10211,Akkaraipattu,1021,Akkaraipattu,102,Add.P Akkaraipattu,10
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,368000,391430,23430,Chavalakadi,10221,Kalmunai,1022,Akkaraipattu,102,Add.P Akkaraipattu,10
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,391430,417930,26500,Kalawanchikudi,05111,Batticaloa,0511,Batticaloa,051,Eastern Province,05
A0004,A,Colombo - Ratnapura - Wellawaya - Batticaloa,417930,425988,8058,Pilleyardi,05112,Batticaloa,0511,Batticaloa,051,Eastern Province,05
A0005,A,Peradeniya - Badulla - Chenkaladi,0,31870,31870,Meewathura,02133,Kadugannawa,0213,Kandy,021,Central Province,02
A0005,A,Peradeniya - Badulla - Chenkaladi,31870,58520,26650,Ramboda,02312,Nuwara Eliya,0231,Nuwara Eliya,023,Central Province,02
A0005,A,Peradeniya - Badulla - Chenkaladi,58520,75740,17220,Bambarakale,02311,Nuwara Eliya,0231,Nuwara Eliya,023,Central Province,02
A0005,A,Peradeniya - Badulla - Chenkaladi,75740,92420,16680,Mirahawatta,08112,Bandarawela,0811,Badulla,081,UVA Province,08
A0005,A,Peradeniya - Badulla - Chenkaladi,92420,122570,30150,Hali-Ela,08122,Badulla,0812,Badulla,081,UVA Province,08
A0005,A,Peradeniya - Badulla - Chenkaladi,122570,159840,37270,Debadda,08121,Badulla,0812,Badulla,081,UVA Province,08
A0005,A,Peradeniya - Badulla - Chenkaladi,159840,199920,40080,Bibile,08221,Bibile,0822,Monaragala,082,UVA Province,08
A0005,A,Peradeniya - Badulla - Chenkaladi,199920,239225,39305,Padiyatalawa,10122,Dehiatthakandiya,1012,Ampara,101,Add.P Akkaraipattu,10
A0005,A,Peradeniya - Badulla - Chenkaladi,239225,271622,32397,Pilleyardi,05112,Batticaloa,0511,Batticaloa,051,Eastern Province,05
A0006,A,Ambepussa - Kurunegala - Trincomalee,0,7070,7070,Warakapola,09216,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0006,A,Ambepussa - Kurunegala - Trincomalee,7070,29900,22830,Bulugolla,06111,Kurunegala,0611,Kurunegala,061,North Western Province,06
A0006,A,Ambepussa - Kurunegala - Trincomalee,29900,42835,12935,Kurunegala,06114,Kurunegala,0611,Kurunegala,061,North Western Province,06
A0006,A,Ambepussa - Kurunegala - Trincomalee,42835,68920,26085,Kiribamuna,06113,Kurunegala,0611,Kurunegala,061,North Western Province,06
A0006,A,Ambepussa - Kurunegala - Trincomalee,68920,84721,15801,Beligamuwa,02221,Nalanda,0222,Matale,022,Central Province,02
A0006,A,Ambepussa - Kurunegala - Trincomalee,84721,107740,23019,Inamaluwa,02223,Nalanda,0222,Matale,022,Central Province,02
A0006,A,Ambepussa - Kurunegala - Trincomalee,107740,147190,39450,Ambagaswewa,07221,Habarana,0722,Polonnaruwa,072,North Central Province,07
A0006,A,Ambepussa - Kurunegala - Trincomalee,147190,174680,27490,Kanthale,05214,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0006,A,Ambepussa - Kurunegala - Trincomalee,174680,192690,18010,Thamealaegamam,05220,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0006,A,Ambepussa - Kurunegala - Trincomalee,192690,199011,6321,Trincomalee town,05221,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0007,A,Avissawella - Hatton - Nuwara Eliya,0,650,650,Kaluaggala,01123,Avissawella,0112,Colombo,011,Western Province,01
A0007,A,Avissawella - Hatton - Nuwara Eliya,650,13940,13290,Dehiowita,09221,Ruwanwella,0922,Kegalle,092,Sabaragamuwa Province,09
A0007,A,Avissawella - Hatton - Nuwara Eliya,13940,41130,27190,Yatiyanthota,09224,Ruwanwella,0922,Kegalle,092,Sabaragamuwa Province,09
A0007,A,Avissawella - Hatton - Nuwara Eliya,41130,57850,16720,Norton Bridge,02324,Norwood,0232,Nuwara Eliya,023,Central Province,02
A0007,A,Avissawella - Hatton - Nuwara Eliya,57850,84750,26900,Kotagala,02322,Norwood,0232,Nuwara Eliya,023,Central Province,02
A0007,A,Avissawella - Hatton - Nuwara Eliya,84750,115432,30682,Summerset,02313,Nuwara Eliya,0231,Nuwara Eliya,023,Central Province,02
A0008,A,Panadura - Nambapana - Ratnapura,0,6000,6000,Panadura,01314,Kalutara,0131,Kalutara,013,Western Province,01
A0008,A,Panadura - Nambapana - Ratnapura,6000,14020,8020,Bandaragama,01311,Kalutara,0131,Kalutara,013,Western Province,01
A0008,A,Panadura - Nambapana - Ratnapura,14020,20020,6000,Madurawala,01331,Horana,0133,Kalutara,013,Western Province,01
A0008,A,Panadura - Nambapana - Ratnapura,20020,36370,16350,Ingiriya,01332,Horana,0133,Kalutara,013,Western Province,01
A0008,A,Panadura - Nambapana - Ratnapura,36370,67437,31067,Epitawala,09111,Ratnapura,0911,Ratnapura,091,Sabaragamuwa Province,09
A0009,A,Kandy - Jaffna,0,4525,4525,Gatambe,02112,Kandy,0211,Kandy,021,Central Province,02
A0009,A,Kandy - Jaffna,4525,17200,12675,Malpana,02122,Kundasale,0212,Kandy,021,Central Province,02
A0009,A,Kandy - Jaffna,17200,26500,9300,Matale,02213,Matale,0221,Matale,022,Central Province,02
A0009,A,Kandy - Jaffna,26500,46085,19585,Dombawela,02212,Matale,0221,Matale,022,Central Province,02
A0009,A,Kandy - Jaffna,46085,67500,21415,Nalanda,02225,Nalanda,0222,Matale,022,Central Province,02
A0009,A,Kandy - Jaffna,67500,76540,9040,Inamaluwa,02223,Nalanda,0222,Matale,022,Central Province,02
A0009,A,Kandy - Jaffna,76540,121630,45090,Maradankadawala,07132,Maradankadawala,0713,Anuradhapura,071,North Central Province,07
A0009,A,Kandy - Jaffna,121630,141160,19530,Seeppukulama,07112,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0009,A,Kandy - Jaffna,141160,168170,27010,Medawacchiya,07124,Medawachchiya,0712,Anuradhapura,071,North Central Province,07
A0009,A,Kandy - Jaffna,168170,190020,21850,Vavuniya town,04214,Vavuniya,0421,Vavuniya,042,Northern Province,04
A0009,A,Kandy - Jaffna,190020,222550,32530,Kanagarayankulam,04212,Vavuniya,0421,Vavuniya,042,Northern Province,04
A0009,A,Kandy - Jaffna,222550,242290,19740,Mankulam,04311,Mullaitivu,0431,Mullaitivu,043,Northern Province,04
A0009,A,Kandy - Jaffna,242290,253960,11670,Kilinochchi town,04321,Kilinochchi,0432,Mullaitivu,043,Northern Province,04
A0009,A,Kandy - Jaffna,253960,287980,34020,Paranthan,04323,Kilinochchi,0432,Mullaitivu,043,Northern Province,04
A0009,A,Kandy - Jaffna,287980,314050,26070,Kaithadi,04121,Point Pedro,0412,Jaffna,041,Northern Province,04
A0009,A,Kandy - Jaffna,314050,321049,6999,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
A0010,A,Katugastota - Kurunegala - Puttlam,0,16140,16140,Aladeniya,02111,Kandy,0211,Kandy,021,Central Province,02
A0010,A,Katugastota - Kurunegala - Puttlam,16140,35070,18930,Mawathagama,06115,Kurunegala,0611,Kurunegala,061,North Western Province,06
A0010,A,Katugastota - Kurunegala - Puttlam,35070,47070,12000,Kurunegala,06114,Kurunegala,0611,Kurunegala,061,North Western Province,06
A0010,A,Katugastota - Kurunegala - Puttlam,47070,93840,46770,Dunupathanga,06123,Maho,0612,Kurunegala,061,North Western Province,06
A0010,A,Katugastota - Kurunegala - Puttlam,93840,105140,11300,Anamaduwa,06221,Puttalam,0622,Chilaw,062,North Western Province,06
A0010,A,Katugastota - Kurunegala - Puttlam,105140,120090,14950,Galkulama,06223,Puttalam,0622,Chilaw,062,North Western Province,06
A0010,A,Katugastota - Kurunegala - Puttlam,120090,124528,4438,Puttalam,06226,Puttalam,0622,Chilaw,062,North Western Province,06
A0011,A,Maradankadawela Habarana Tirikkondiadimadu,0,5000,5000,Maradankadawala,07132,Maradankadawala,0713,Anuradhapura,071,North Central Province,07
A0011,A,Maradankadawela Habarana Tirikkondiadimadu,5000,13010,8010,Heenukkiriyawa,07131,Maradankadawala,0713,Anuradhapura,071,North Central Province,07
A0011,A,Maradankadawela Habarana Tirikkondiadimadu,13010,44070,31060,Ambagaswewa,07221,Habarana,0722,Polonnaruwa,072,North Central Province,07
A0011,A,Maradankadawela Habarana Tirikkondiadimadu,44070,64095,20025,Minneriya,07223,Habarana,0722,Polonnaruwa,072,North Central Province,07
A0011,A,Maradankadawela Habarana Tirikkondiadimadu,64095,80420,16325,Kaduruwela,07211,Polonnaruwa,0721,Polonnaruwa,072,North Central Province,07
A0011,A,Maradankadawela Habarana Tirikkondiadimadu,80420,108820,28400,Manampitiya,07212,Polonnaruwa,0721,Polonnaruwa,072,North Central Province,07
A0011,A,Maradankadawela Habarana Tirikkondiadimadu,108820,128424,19604,Kalawanchikudi,05111,Batticaloa,0511,Batticaloa,051,Eastern Province,05
A0012,A,Puttalam - Trincomalee,0,3195,3195,Puttalam,06226,Puttalam,0622,Chilaw,062,North Western Province,06
A0012,A,Puttalam - Trincomalee,3195,37270,34075,Karuwalagaswewa,06224,Puttalam,0622,Chilaw,062,North Western Province,06
A0012,A,Puttalam - Trincomalee,37270,63645,26375,Sinharagama,07113,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0012,A,Puttalam - Trincomalee,63645,77655,14010,Thisa Wewa,07115,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0012,A,Puttalam - Trincomalee,77655,81905,4250,Mankadawala,07111,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0012,A,Puttalam - Trincomalee,81905,108245,26340,Seeppukulama,07112,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0012,A,Puttalam - Trincomalee,108245,119625,11380,Kahatagasdigiliya,07122,Medawachchiya,0712,Anuradhapura,071,North Central Province,07
A0012,A,Puttalam - Trincomalee,119625,142815,23190,Horawpathana,07121,Medawachchiya,0712,Anuradhapura,071,North Central Province,07
A0012,A,Puttalam - Trincomalee,142815,164650,21835,Nochchikulam,05217,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0012,A,Puttalam - Trincomalee,164650,180032,15382,Kanniya,05213,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0013,A,Galkulama - Anuradhapura,0,5900,5900,Mankadawala,07111,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0013,A,Galkulama - Anuradhapura,5900,16545,10645,Thisa Wewa,07115,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0014,A,Medawachchiya - Mannar - Talaimannar,0,14500,14500,Medawacchiya,07124,Medawachchiya,0712,Anuradhapura,071,North Central Province,07
A0014,A,Medawachchiya - Mannar - Talaimannar,14500,43890,29390,Cheddikulam,04211,Vavuniya,0421,Vavuniya,042,Northern Province,04
A0014,A,Medawachchiya - Mannar - Talaimannar,43890,54035,10145,Madhu,04221,Mannar,0422,Vavuniya,042,Northern Province,04
A0014,A,Medawachchiya - Mannar - Talaimannar,54035,79960,25925,Murunkan,04223,Mannar,0422,Vavuniya,042,Northern Province,04
A0014,A,Medawachchiya - Mannar - Talaimannar,79960,87675,7715,Mannar town,04222,Mannar,0422,Vavuniya,042,Northern Province,04
A0014,A,Medawachchiya - Mannar - Talaimannar,87675,114998,27323,Thalai mannar,04224,Mannar,0422,Vavuniya,042,Northern Province,04
A0015,A,Batticaloa - Tirikkondiadimadu - Trincomalee,0,15940,15940,Pilleyardi,05112,Batticaloa,0511,Batticaloa,051,Eastern Province,05
A0015,A,Batticaloa - Tirikkondiadimadu - Trincomalee,15940,78210,62270,Walachchenei,05113,Batticaloa,0511,Batticaloa,051,Eastern Province,05
A0015,A,Batticaloa - Tirikkondiadimadu - Trincomalee,78210,94500,16290,Mavatichenai,05215,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0015,A,Batticaloa - Tirikkondiadimadu - Trincomalee,94500,113990,19490,Muthur,05216,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0015,A,Batticaloa - Tirikkondiadimadu - Trincomalee,113990,131841,17851,Chinabay,05212,Trincomalee,0521,Trincomalee,052,Eastern Province,05
A0016,A,Beragala - Hali-Ela,0,25400,25400,Ella,08111,Bandarawela,0811,Badulla,081,UVA Province,08
A0016,A,Beragala - Hali-Ela,25400,38296,12896,Hali-Ela,08122,Badulla,0812,Badulla,081,UVA Province,08
A0017,A,Galle - Deniyaya - Madampe,0,17870,17870,Nugaduwa,03113,Galle,0311,Galle,031,Southern Province,03
A0017,A,Galle - Deniyaya - Madampe,17870,23995,6125,Weligama,03212,Matara,0321,Matara,032,Southern Province,03
A0017,A,Galle - Deniyaya - Madampe,23995,58700,34705,Indikatudeniya,03222,Deniyaya,0322,Matara,032,Southern Province,03
A0017,A,Galle - Deniyaya - Madampe,58700,86490,27790,Porupitiya,03223,Deniyaya,0322,Matara,032,Southern Province,03
A0017,A,Galle - Deniyaya - Madampe,86490,112135,25645,Ulhiduwawa (sub),09135,Embilipitiya,0913,Ratnapura,091,Sabaragamuwa Province,09
A0017,A,Galle - Deniyaya - Madampe,112135,132850,20715,Rakwana,09134,Embilipitiya,0913,Ratnapura,091,Sabaragamuwa Province,09
A0017,A,Galle - Deniyaya - Madampe,132850,142527,9677,Madampe,09122,Pelmadulla,0912,Ratnapura,091,Sabaragamuwa Province,09
A0018,A,Pelmadulla - Embilipitiya - Nonagama,0,19950,19950,Madampe,09122,Pelmadulla,0912,Ratnapura,091,Sabaragamuwa Province,09
A0018,A,Pelmadulla - Embilipitiya - Nonagama,19950,49910,29960,Balawinna,09131,Embilipitiya,0913,Ratnapura,091,Sabaragamuwa Province,09
A0018,A,Pelmadulla - Embilipitiya - Nonagama,49910,68060,18150,Embilipitiya,09132,Embilipitiya,0913,Ratnapura,091,Sabaragamuwa Province,09
A0018,A,Pelmadulla - Embilipitiya - Nonagama,68060,84793,16733,Tangalle,03311,Tangalle,0331,Hambantota,033,Southern Province,03
A0019,A,Polgahawela -Kegalle,0,2925,2925,Bulugolla,06111,Kurunegala,0611,Kurunegala,061,North Western Province,06
A0019,A,Polgahawela -Kegalle,2925,11782,8857,Dewalegama,09212,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0020,A,Anuradhapura - Rambewa,0,14493,14493,Mankadawala,07111,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0021,A,Kegalle - Bulathkohupitiya - Karawanella,0,580,580,Dewalegama,09212,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0021,A,Kegalle - Bulathkohupitiya - Karawanella,580,15855,15275,Hettimulla,09213,Kegalle,0921,Kegalle,092,Sabaragamuwa Province,09
A0021,A,Kegalle - Bulathkohupitiya - Karawanella,15855,35720,19865,Weekada,09223,Ruwanwella,0922,Kegalle,092,Sabaragamuwa Province,09
A0021,A,Kegalle - Bulathkohupitiya - Karawanella,35720,41537,5817,Morawatta,09222,Ruwanwella,0922,Kegalle,092,Sabaragamuwa Province,09
A0022,A,Passara - Moneragala,0,7100,7100,Debadda,08121,Badulla,0812,Badulla,081,UVA Province,08
A0022,A,Passara - Moneragala,7100,26165,19065,Bibile,08221,Bibile,0822,Monaragala,082,UVA Province,08
A0022,A,Passara - Moneragala,26165,32850,6685,Pelwatta,08212,Monaragala,0821,Monaragala,082,UVA Province,08
A0023,A,Wellawaya - Ella - Kumbalwela,0,14080,14080,Pelwatta,08212,Monaragala,0821,Monaragala,082,UVA Province,08
A0023,A,Wellawaya - Ella - Kumbalwela,14080,30242,16162,Ella,08111,Bandarawela,0811,Badulla,081,UVA Province,08
A0024,A,Matara - Akuressa,0,15910,15910,Weligama,03212,Matara,0321,Matara,032,Southern Province,03
A0024,A,Matara - Akuressa,15910,20022,4112,Indikatudeniya,03222,Deniyaya,0322,Matara,032,Southern Province,03
A0025,A,Siyambalanduwa - Damana - Ampara,0,24070,24070,Siyambalanduwa,08222,Bibile,0822,Monaragala,082,UVA Province,08
A0025,A,Siyambalanduwa - Damana - Ampara,24070,57401,33331,Ampara,10111,Ampara,1011,Ampara,101,Add.P Akkaraipattu,10
A0026,A,Kandy - Mahiyangana - Padiyatalawa,0,4060,4060,Tennekumbura,02114,Kandy,0211,Kandy,021,Central Province,02
A0026,A,Kandy - Mahiyangana - Padiyatalawa,4060,14015,9955,Malpana,02122,Kundasale,0212,Kandy,021,Central Province,02
A0026,A,Kandy - Mahiyangana - Padiyatalawa,14015,54820,40805,Udadumbara,02124,Kundasale,0212,Kandy,021,Central Province,02
A0026,A,Kandy - Mahiyangana - Padiyatalawa,54820,71180,16360,Gurulupotha,02121,Kundasale,0212,Kandy,021,Central Province,02
A0026,A,Kandy - Mahiyangana - Padiyatalawa,71180,97780,26600,Mahiyanganaya,08131,Mahiyanganaya,0813,Badulla,081,UVA Province,08
A0026,A,Kandy - Mahiyangana - Padiyatalawa,97780,101366,3586,Padiyatalawa,10122,Dehiatthakandiya,1012,Ampara,101,Add.P Akkaraipattu,10
A0027,A,Ampara - Uhana - MahaOya,0,33025,33025,Ampara,10111,Ampara,1011,Ampara,101,Add.P Akkaraipattu,10
A0027,A,Ampara - Uhana - MahaOya,33025,57685,24660,Padiyatalawa,10122,Dehiatthakandiya,1012,Ampara,101,Add.P Akkaraipattu,10
A0028,A,Padeniya - Anuradhapura,0,9000,9000,Dunupathanga,06123,Maho,0612,Kurunegala,061,North Western Province,06
A0028,A,Padeniya - Anuradhapura,9000,23990,14990,Balalla,06122,Maho,0612,Kurunegala,061,North Western Province,06
A0028,A,Padeniya - Anuradhapura,23990,54135,30145,Ambanpola,06121,Maho,0612,Kurunegala,061,North Western Province,06
A0028,A,Padeniya - Anuradhapura,54135,73960,19825,Thalawa,07114,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0028,A,Padeniya - Anuradhapura,73960,80706,6746,Thisa Wewa,07115,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
A0029,A,Vavuniya - Horowopotana,0,9645,9645,Vavuniya town,04214,Vavuniya,0421,Vavuniya,042,Northern Province,04
A0029,A,Vavuniya - Horowopotana,9645,34990,25345,Kebithigollewa,07123,Medawachchiya,0712,Anuradhapura,071,North Central Province,07
A0029,A,Vavuniya - Horowopotana,34990,46228,11238,Horawpathana,07121,Medawachchiya,0712,Anuradhapura,071,North Central Province,07
A0030,A,Vavuniya - Parayanalankulam,0,9890,9890,Vavuniya town,04214,Vavuniya,0421,Vavuniya,042,Northern Province,04
A0030,A,Vavuniya - Parayanalankulam,9890,35632,25742,Cheddikulam,04211,Vavuniya,0421,Vavuniya,042,Northern Province,04
A0031,A,Karativu - Ampara,0,18070,18070,Samanthurai,10222,Kalmunai,1022,Akkaraipattu,102,Add.P Akkaraipattu,10
A0031,A,Karativu - Ampara,18070,22332,4262,Ampara,10111,Ampara,1011,Ampara,101,Add.P Akkaraipattu,10
A0032,A,Navakkuli - Kerativu - Mannar,0,17350,17350,Kaithadi,04121,Point Pedro,0412,Jaffna,041,Northern Province,04
A0032,A,Navakkuli - Kerativu - Mannar,17350,61800,44450,Nallur,04322,Kilinochchi,0432,Mullaitivu,043,Northern Province,04
A0032,A,Navakkuli - Kerativu - Mannar,61800,80070,18270,Vellankulam,04225,Mannar,0422,Vavuniya,042,Northern Province,04
A0032,A,Navakkuli - Kerativu - Mannar,80070,104918,24848,Mannar town,04222,Mannar,0422,Vavuniya,042,Northern Province,04
A0033,A,Ja-Ela - Ekala - Gampaha - Yakkala,0,6480,6480,Ja-ela,01221,Negambo,0122,Gampaha,012,Western Province,01
A0033,A,Ja-Ela - Ekala - Gampaha - Yakkala,6480,18071,11591,Gampaha,01211,Gampaha,0121,Gampaha,012,Western Province,01
A0034,A,Mankulam - Mullaitivu,0,15975,15975,Mankulam,04311,Mullaitivu,0431,Mullaitivu,043,Northern Province,04
A0034,A,Mankulam - Mullaitivu,15975,37990,22015,Oddusuddan,04313,Mullaitivu,0431,Mullaitivu,043,Northern Province,04
A0034,A,Mankulam - Mullaitivu,37990,49105,11115,Mulativu,04312,Mullaitivu,0431,Mullaitivu,043,Northern Province,04
A0035,A,Paranthan - Kachchai - Mullaitivu,0,21790,21790,Paranthan,04323,Kilinochchi,0432,Mullaitivu,043,Northern Province,04
